"WK" "CPU_CLOCKS_UNHALTED" "INSTRUCTIONS_RETIRED" "UOPS_RETIRED" "DISPATCH_STALLS" "DISPATCHED_FAST_FPU" "BRANCH_MISPREDICT_RETIRED" "POWER"
12 63911043044 64365264181 68818972109 36428251587 1383142840 168599505 95.8625
12 63911353775 66036483484 72649803157 33058562119 1268155243 126717940 95.8
12 35403798215 44887993872 59223612526 23464258859 313086782 108348454 83.175
12 20565702010 25317768126 34931667192 16743696631 29124835 61584914 69.8125
13 55479285737 67238363998 72113422023 22377169306 2091795698 610928382 102.975
13 63879253652 78209664341 82724338153 21380167276 2232350254 671486507 104.2375
13 63877575480 76815032746 81168625969 21491124562 2259660006 680070254 104.5625
13 63961151973 77763869544 82092345500 21833293510 2318956303 671443558 104.7125
13 63843969576 74450126502 78552498711 20996815972 2195546009 661735778 104.8375
13 63878823573 69560252683 72793562753 29296380972 2184994489 448039565 103.7375
13 63911037352 69067153715 72308671177 29536964302 2154521276 436324880 102.45
13 63877751195 69503189618 72755669665 29511347036 2172454401 427573078 102.0375
13 63911163041 69645403476 72836171876 29395333975 2165309816 431692922 101.8625
13 63879713623 69523362776 72835065418 29898242322 2124502936 416400155 101.725
13 63877558404 69192249976 72525420774 29753184697 2141920729 424630619 101.6375
13 63879768761 68390704092 71728672029 30122667145 2097715768 410761979 101.5
13 63911980640 69157352434 72488233796 29859901261 2115334501 427458964 101.4375
13 63880026612 68993709986 72276443661 29631963490 2140853674 428812198 101.4125
13 63849585466 69403681997 72605419092 29473848775 2174845035 417453597 101.475
13 63850795967 69823924761 73049007325 29840897962 2111462074 422304284 101.4375
13 63879844990 68991073993 72274057630 29753721347 2130714901 427539102 101.475
13 63850528239 68849732126 72123471212 29784913001 2132467286 429326578 101.425
13 63968241947 69246329532 72494089941 29681054010 2142441851 438720375 101.4375
13 63851373956 69607398013 72776191285 29389037953 2173599267 433136005 101.525
13 63872083120 69549592015 72789770771 29359079811 2182949335 434479949 101.4625
13 63967186207 69553881741 72802799549 29555730371 2159971479 427641949 101.4375
13 64028863018 68939735954 72248170144 29677738748 2133448610 430281768 101.4375
13 63879702664 69383164571 72665235772 29714682376 2137868016 426790304 101.4375
13 63850521433 68967904655 72193768047 29576264245 2150206784 436822514 101.45
13 63911477438 70217387673 73352532243 29410949334 2170183165 432239815 101.5
13 63879539213 69960567290 73585542062 29165269197 2185950220 447632277 101.525
13 63871656129 74721754518 82379366899 21676126016 2345691992 659495364 102.5875
13 63866140745 75575072473 82934114620 21566205288 2398922570 673402083 103.7375
13 63903009046 70019204966 72833434534 23474249303 2348291260 661641373 104.1625
13 63929886892 70743628721 72881889315 24207066291 2665543357 723586963 104.1375
13 63894279206 69958045243 72179328475 24524840440 2632331031 714743607 104.1
13 63929469045 71351746421 73463738238 23990029259 2703812707 720924648 104.225
13 63857660175 70693843990 72809489227 24094761301 2685157340 723086024 104.3
13 63877129005 71663482622 73758948888 23742230974 2737206229 726900679 104.4
13 59925768983 67944659340 69707198382 20290052416 2376662889 661298272 98.2375
14 43124309226 60836468484 65782470482 25675586979 300506085 195386854 94.35
14 54276064716 76370932981 80887900551 28895218955 361401486 122366527 101.35
14 53221527198 76498576973 80839655093 27656685593 398009170 122509197 101.7
14 60738842148 73689116096 77536651932 33438353281 1037355863 65289954 101.6375
14 63912586739 71843146357 75206127438 35015236902 1076932134 48445860 101.5375
14 63984347814 72995083975 76409155928 33862896169 1193735637 48198238 101.4625
14 63863077432 70737602581 73891348650 34308684978 1159625730 45291446 101.4125
14 63869534954 72115046620 75462295362 35148725743 1068012742 41745896 101.175
14 63835136693 71482642049 74674564105 33747446233 1210937822 50179721 101.1
14 63883396088 72476320109 75988082650 34822588582 1109806919 45992128 101.05
14 63986399717 72586037921 76026678515 34092116896 1196517422 48033158 101.0625
14 63854958624 71796407988 75022366356 34390496860 1148932514 47886555 100.975
14 63931530687 72123250865 75538208435 34984404213 1088642167 45455309 100.975
14 63845464738 71400937830 74651602757 34228626400 1166923488 48780469 100.9
14 63870642668 71537750801 74739253554 34921466426 1089429606 51410230 100.85
14 63866190162 71876502292 75341051133 34463596257 1133552135 49974564 100.7875
14 63860292576 71456651616 74677803382 34374774721 1147288707 50050956 100.675
14 63869366736 71516049360 74769671150 34290007834 1175318251 51020944 100.8625
14 62649634471 70932953516 74068505214 32951446171 1004493803 54408979 100.825
14 54013829692 70990781692 79545896033 28910846513 369730900 96928422 100.7625
14 52904357554 66290820001 72224247644 32586553645 517861135 64123261 99.4375
14 57686634367 67732061081 68786957084 35161281651 504378748 35806095 100.9
14 57995911427 68105767205 69104772587 35031758613 504536916 35603988 102.0625
14 57926420539 68096055168 69094801288 35013819870 504760121 35924207 101.8375
14 57911624807 68063916173 69058587751 34609157346 542559901 38022451 102.65
14 58056521426 68213278168 69210382160 34697053881 531086494 37083926 102.8
14 58058140951 68175985492 69173769319 34786258575 536086155 37289774 102.7875
14 57730505098 67863051150 68851124948 34833933841 536359493 37716234 102.3875
14 57731580962 67846718154 68833252470 34832669724 504851533 35989018 102.675
14 58348337685 68522569960 69525773204 35066725652 505080973 36263273 102.85
14 57939735273 68110874313 69104753472 34820153410 505203071 36686267 102.225
14 57997479819 68184165431 69179161116 34899208130 518343860 37049415 102.775
14 57874707776 68041248070 69034657534 34807264947 535575246 37653625 102.625
14 58025151951 68214749535 69208903734 34647314601 540662370 38037635 102.7375
14 58119146468 68316795540 69312511309 34718620920 533929885 37740941 102.525
14 58301777627 68445131902 69441285098 34820645693 522555857 38129838 102.2375
14 57878191092 67999146700 68997400515 35059448368 508610960 37416410 102.1125
14 58036657601 68133477438 69130830523 34988436003 505927257 36739315 102.5375
14 58315576854 68490561286 69485127337 34972114517 505782638 36861640 102.6625
14 58288761936 68449870881 69444811591 34658046432 541711176 38577223 102.7875
14 58095250502 68314688313 69308535354 34941588960 532365399 37840859 102.525
14 58336412858 68549585522 69543367565 34719611350 533960744 37739608 102.7375
14 58039075601 68244163128 69237078742 11500010103 93017952 12063714 87.9375
15 54417625185 69094011535 73333909490 24846451948 999502301 446064936 98
15 57347673576 72961312964 77104714851 24937226585 1104736064 469633724 98.625
15 57547586497 73515532208 77614528277 24744685403 1112324813 465485863 98.9875
15 62395562272 68380496092 71211255192 30514812181 1477836141 341705031 99.075
15 63950327343 68566932966 71123377907 32020878835 1599453516 296819649 99.05
15 63943564928 69047545705 71623763300 31505866159 1632981253 302871158 99.0375
15 63880268837 69126556501 71680821965 31331103153 1653932176 300921957 99.025
15 63880258698 69400781789 71945547802 31208544753 1664638474 301976203 98.9375
15 63911228938 69546171577 72117898221 31225204049 1663987590 303133742 98.8875
15 63879734371 69134145632 71685191371 31275398475 1658752826 302657328 98.8875
15 63936521843 68921145764 71506792957 31403906087 1641920950 303006685 98.8125
15 63909796001 68696424052 71252430645 31660482601 1617778210 303584194 98.7375
15 63911629971 68043225398 70628835370 31935947965 1591050972 301239729 98.675
15 63879559209 67485988983 70057221611 32108026566 1562632135 304662149 98.6375
15 63850784582 66831837246 69393675136 32226297628 1539452303 311888858 98.5625
15 63898777972 66675748566 69257959761 32384533248 1517435498 310057017 98.475
15 63850793873 66100432586 68652423348 32532041499 1500914927 310638063 98.4625
15 63849401107 66160808420 68746393513 32529852768 1498209679 314406589 98.45
15 63834151107 66052106548 68659434422 32618198621 1500405345 306219032 98.45
15 63944084602 66359817547 68935246908 32526947714 1502199108 309221768 98.45
15 63943743855 66607015868 69186189885 32404928752 1521627668 308878988 98.4625
15 63832932497 66403000511 68960511243 32369492980 1528169518 308583292 98.5125
15 57532489617 66686603626 75410437741 25355975455 1132985219 452134409 98.4625
15 59436126353 65540929362 70110824564 26766914763 1332801740 499865279 98.7625
15 61851468963 65612504271 65975235514 27804315750 1667886326 560076561 99.125
15 61943395350 67076631238 67456993235 27099102294 1727418591 554187077 99.175
15 62443163083 67906135481 68301200002 27057453088 1720636514 548510069 99.425
15 61834928283 67193878603 67558705639 26725274414 1739564516 562833683 99.6
15 61637657984 65980202117 66330361535 27408841147 1681604754 560920890 99.55
15 62526698814 64994078007 65327087660 28159558363 1590847092 566937615 99.5
15 62429487582 63873271483 64200488072 28598087982 1537522963 574376373 99.5
15 62140963419 63266495094 63591609960 28877648706 1509378114 569599572 99.35
15 62373956596 63634939340 63949952363 28940931315 1521072941 565418174 99.2875
15 62385102163 64601002204 64915646827 28515071000 1573689533 560996627 99.35
15 62868554782 66395179884 66734532668 27899517287 1654195143 556182567 99.6125
15 62677428930 67442244462 67794381467 27029035884 1735044809 556896985 99.825
15 62817693904 68096392377 68458627601 26858897555 1751784475 559182599 100.0625
15 10615530216 11636278079 11799203319 5773574431 225487696 73942725 63.0375
16 42660112523 58301934484 63917882441 17494352715 10889391 47808652 76.6125
16 61120611205 78409471806 82070660547 26367550606 12537903 317556302 95.575
16 63865178994 83069759220 86728546555 24626112182 13740590 549477132 102.3625
16 63880132059 82183705167 85728997675 21540217263 12632765 650017226 104.4625
16 63880807255 72909857987 75810102507 21769825939 12507474 642776400 104.075
16 63911965951 73866931745 76870153522 19058129370 13067585 704528435 103.825
16 63911342328 74789739739 77731632341 25608145747 482879549 518966683 103.3
16 63879965915 73854934572 76871574904 27952075179 738171561 424732580 102.2625
16 63879976178 75141055001 78238482875 29122380060 738578735 390647211 101.8375
16 63912350597 74113094331 77172121337 27664291052 737970422 431620126 101.775
16 63912381599 75948562362 79014133459 27644198491 738884989 431554081 101.7125
16 63943946341 75406160019 78543668179 28197953384 738851929 424793855 101.6875
16 63850446251 74812221529 77969255581 29215268230 738861142 403100402 101.5625
16 64016703790 72967915581 75873569525 29031269349 739018593 397373844 101.55
16 63911644275 73984705999 76944320361 27565225085 738952733 429355093 101.5875
16 63975605140 76203168321 79207046850 26715701769 734512151 454293652 101.625
16 63911969107 77103986448 80380978432 27046614759 740922378 442922257 101.6
16 63911382769 76727549124 79956118733 26460360536 739184434 456788995 101.55
16 63912020634 77498224699 80916201434 26793785917 739162437 455877262 101.5125
16 63911747931 76743561646 80167372377 26743309893 739563418 448761119 101.475
16 63911401905 77075927758 80453738054 27333136025 740821382 440163724 101.4875
16 63879872189 76433088250 79730060840 26711648914 739282039 466067376 101.525
16 63879874606 76595483822 79905056112 27069600707 738869394 455767898 101.5375
16 63850087329 84702590357 91575507195 27542195381 739165566 438701813 102.075
16 63944053107 85780480702 93705604632 27460642871 739855647 451114693 103.0125
16 63928040110 85816001993 88704667925 21917793484 395408518 599925817 103.5
16 63879527781 86608384755 88576182126 15641315948 26229157 748576582 104.675
16 63943617942 87670910552 89885357554 15614165199 11903410 827356789 105.1125
16 63879848705 84664065478 86408368793 17054290694 66983 858136887 105.2375
16 63943448930 86687318266 88737800579 17358555796 66252 875866636 105.225
16 63943897038 87268500615 89549024096 16323802849 68249 892004961 105.275
16 63911569337 86158999693 88326983356 16300822384 66758 875157361 105.3125
16 63943320573 88145164141 90654841479 16845272897 65725 882096356 105.3
16 63880993029 88411682965 91017445331 15860190571 66202 875439809 105.3125
16 63879629314 87275457164 89701279358 16511087053 66768 853007075 105.5125
16 63911094834 87876884987 90645138463 16005994502 76270 883822218 105.5625
16 63910835196 87472133335 90051388965 16134475675 66260 877116540 105.575
16 63878890513 89372940239 92261458297 16017629135 67712 877040009 105.6375
16 63880157458 88350727507 90947596869 16178045516 66604 831383899 105.7625
16 63879160418 88685097521 91353727219 16123237929 66352 877417519 105.85
16 51128252017 69706841244 71735053978 16084799991 68463 868353205 104.975
17 23243773166 35555177482 40815728313 18592884610 50907554 111155296 76.275
17 31888928901 50995060302 58067074095 19056908508 51422263 121533072 81.45
17 32014751125 47248717366 52000851674 22622644596 44678378 170787562 81.3625
17 40900031835 52542279004 57112375844 22447467707 44659677 163499545 83.375
17 63863438082 69530922484 73954753467 30552545808 541144282 139279788 94.025
17 63943379622 69611813276 74017189471 33103315176 1182317293 110384512 98.55
17 63927361061 68669247051 73045028489 33362660091 1187719971 100967821 98.6
17 63927722017 69039427488 73414027402 34277920698 1204749318 104638357 98.425
17 63943221554 68672349253 73028157173 33498352062 1201728678 101261782 98.3875
17 64031218893 69406598328 73809357863 33654205290 1200711475 105576090 98.3375
17 63942352214 68552807678 73003412180 33595477414 1207172872 103875350 98.325
17 64159577343 69067524734 73460526174 34100003523 1196188617 96543287 98.3875
17 63940558415 67545322373 71931126314 34084594218 1199542622 98694638 98.2875
17 63943484686 62155719740 66049322712 37636265392 1245807492 53141118 98.8875
17 63943412728 62656624467 66601821566 38194737867 1300740247 67990631 98.6625
17 60350686175 59112466499 63051803163 38233020987 1313314590 51769470 97
17 31778605755 32120677565 40732770644 34937909369 951019272 67198974 86.625
17 25001729269 22931573855 27622166114 27375857288 204948946 82879934 77.3625
17 16075211518 10803967288 11084649721 27720158779 177131099 37011903 70.4
17 16045331717 10978660520 11265978079 28971369604 169846771 18788628 69.05
17 16044023052 10843093419 11125517063 26679922837 168363943 21761331 68.475
17 53090263521 50651239976 50936176142 29879278313 580589732 37396426 84.075
17 63940483981 62243018255 62510756252 38009619048 1620600421 77497222 100.7
17 63940617065 62357532971 62623155842 37994066193 1627383806 77482231 101.35
17 63918193919 62420009140 62684736961 37889987826 1624158627 77081931 101.65
17 63928305608 62519784281 62782732088 37886360651 1628526662 77125659 101.9
17 63876644138 62612303031 62864285605 37868281590 1634167176 77367739 102.1
17 63806993735 62560145102 62811574785 37802517907 1636764778 77796811 102.35
