"WK" "FP_COMP_OPS_EXE_X87" "BR_INST_RETIRED_ALL_BRANCHES" "BR_INST_RETIRED_CONDITIONAL" "BR_MISP_RETIRED_ALL_BRANCHES" "INSTR_RETIRED_ANY" "UOPS_RETIRED_ALL" "RESOURCE_STALLS_ANY" "INT_MISC_STALL_CYCLES" "L3_LAT_CACHE_MISS" "ICACHE_MISSES" "L2_RQSTS_MISS" "UNHALTED_CLK_CYCLES" "POWER"
36 709055687 3323153098 2241398500 33023320 99512010495 163879527899 25572178060 26352144121 70344246 634019176 1167623471 69812028674 34.24938
36 744865593 3394848729 2261034824 34415905 98365960436 164361589706 25599240549 26336525291 70320163 641209819 1166261182 69954976779 38.37446
36 900040989 4092958435 2722608936 41063854 118373159163 162432601626 25405653267 26126544639 67849843 670532413 1075769560 69576165925 38.37447
36 932991384 4404922572 2974043422 42765455 132059763159 163011927199 25443758794 26246443005 68639046 669077402 1090137003 69688743854 38.6243
36 932893607 4405073325 2973705870 42883154 132067477125 164460714516 25657385759 26377935261 70492217 644173205 1168583624 69950979888 38.49947
36 932989677 4394588489 2966393303 43036354 132028220261 137392534183 21042240777 24166351246 58589210 520818494 953784289 60600061683 38.24949
36 973888339 4484822252 2994405708 45032173 130663254761 121129067207 19284498457 20135481598 52387885 508445038 783723749 52416822939 38.3744
36 985815271 4513131452 3005169476 45539879 130478814789 123097007946 19585507549 20236174457 53908129 494414685 846122562 52819245158 38.37444
36 937653775 4401472234 2966697939 43136962 131828270801 123986303639 19671182970 20365721271 54941047 484541146 881105856 53027661243 38.74944
36 934298988 4398155204 2970054115 44103396 131771662027 123204460940 19543366115 20269533114 54594951 485661182 872180227 52968262849 38.49937
36 936253364 4389942609 2963956766 45040081 131801094857 141629339537 22164194295 22882958325 59262752 606460741 910896218 60937233912 38.49945
36 971851097 4467291494 2982419121 46879702 130044798560 122691354105 19152180027 19824281585 52550103 488603062 858748521 52303637623 36.62448
36 984934086 4501849004 2998998862 46577760 130514991763 123450119075 19223272413 19906573445 52768612 478815636 877670944 52462259395 27.37461
36 220930912 1280580430 875676591 13004599 37492437519 43843782116 6837687308 7174881599 20666346 176537831 311379982 19094109372 27.12463
37 295757102 1372248561 912942472 15246287 39773832864 64768286979 15068825727 17383388040 52964985 312046105 445523359 46014905493 32.87454
37 339968173 1593436860 1066107362 17020147 46913898767 64322288437 15821230871 18181619863 56942710 322477706 427886402 46882028025 35.1245
37 324454249 1482732574 980978487 15467172 42563390701 83849319484 18262476400 19520452836 64099553 374979596 604020740 47341507763 35.49961
37 286963918 1797065682 1073383041 23275920 44081520804 59028566426 14876891692 16219575799 56487621 315776842 394565975 37621648536 41.24955
37 289416400 3882410954 1729757289 69679230 54251182665 58476489618 15140876718 16446189745 57642208 306421095 390170566 37480855521 40.99956
37 328530723 3973775125 1759142732 72109217 53100870908 63044346813 16067541924 17389067126 63250185 274885648 508441488 38982551785 41.24958
37 286948193 3217457136 1390707618 45625707 52600794876 81507633290 18736576017 19991319993 67458560 403307281 539947833 47092799327 40.87444
37 161599371 1761055392 689115632 17622040 30377214377 82870511933 19072469497 20331711134 68354260 418054436 541086845 48058604349 39.74947
37 342086311 2900520370 1313736039 29490682 57760763235 72614541421 17579266214 18835441578 66890891 323681334 543281461 43402887638 33.24966
37 298333423 2358898993 1106410351 24465314 48361245705 81812580754 19455437930 20724924383 73659436 380347324 578829991 47728475210 35.87463
37 251574912 1693256433 904142963 18209411 39917618181 64650325523 33182230699 34840706669 151594948 218539950 472413771 55152805226 35.7496
37 264163322 2195488696 1019048289 23375173 45198741884 62436785382 31281216226 32906957246 136908110 224652176 441389822 52295381622 34.49966
37 388209091 2694263186 1462748412 27867256 66909856620 63401686133 32313034159 33926398233 140490481 210550037 478366394 53424200639 34.24967
37 430263330 2626525461 1436921152 27600132 62630326801 62545861510 29865501655 31520004327 127062831 210689088 487852629 51216815973 33.62466
37 535745585 3033752886 1780879062 30106284 78590195976 104740522214 36555554465 38359899107 141377718 411390969 737304505 69931147668 33.37459
37 452432081 2875563507 1543656597 29790754 68268764786 98788075544 32335110794 34358650681 105573490 437516434 674731509 65096824873 36.37454
37 465442536 3208734912 1614512149 33663484 71102346051 103682502621 36391872759 38785946446 115855338 416268313 780129248 71149113338 39.87457
37 428120125 3018046205 1561785637 32017347 70315552248 66929267921 29881076025 31926803105 141227447 201511270 477606745 55548101346 36.24961
37 358676019 2544291048 1464513993 27798199 51792721357 77403129657 33818690653 36046032908 147592133 241880736 564871934 62920637313 34.99964
37 265098754 1239469921 826785671 13934412 36039295944 87947084932 33717290716 36427479125 136399403 299896047 665084733 67016030223 34.37463
37 249941528 1201887424 812910940 13320376 36445175571 103746758401 36107527552 38608480342 110007665 453351119 740475446 71790316949 29.87469
37 734004377 3334580353 2219798607 33292966 96669307435 126681985333 34122886081 35638895618 130952030 554856907 885748749 71929017648 38.7496
37 706127133 3309464014 2233371181 33080350 99109096571 167137272940 35625182641 36326449555 143339149 629722984 1265088859 80819144819 37.62459
37 688155638 3241823303 2191421837 32306083 97833751272 162681935443 25576322160 26226390697 67564681 676855823 1087733091 69377994828 29.6246
38 327500402 2273819427 1785171443 23794255 61777271519 85698108867 33077129684 35109135257 345602592 219395145 942150316 64962723233 39.12434
38 295695969 2324131680 1879235240 18482447 64066306022 73606868969 32051880062 34361117198 358158753 209791573 735514604 60005462028 35.24948
38 296465875 2419337096 1979048531 17923356 65259164777 71447129578 49507787066 51164296492 601620529 95235102 971014696 76632637236 35.74945
38 275552415 2401059331 1900277388 28479291 61540330089 74980487793 41081839066 43206530664 457594045 168130876 843917277 69758316342 35.87445
38 341573069 2463005355 1882855866 41577589 63908620053 73521448442 33907892603 36168948927 336580348 173059668 848301078 62940062425 35.37438
38 265374388 2149818958 1758539576 23230892 58765548867 69797106114 30307101823 32846759079 352398499 199528022 771249948 58327384411 41.99942
38 272179866 1966649356 1558268724 17106619 53681359220 76195069783 42633867718 44135236860 590465854 141310957 957747916 67952821908 40.62436
38 291487572 2284810368 1848578014 17168434 61293386777 79592730155 39982760114 41941532132 507278697 200407444 940017502 66438296002 41.62435
38 378704491 2425127815 1666756664 47654451 66361178566 81140657676 34994291842 36530556805 396342671 246885982 887514679 62156117355 39.37444
38 393722800 2602143224 2023921128 27654325 68815019408 99421154220 34409594935 36498975849 214866865 348681931 922404826 69895478966 38.99947
38 319922747 2460636258 1991335079 20803539 67787179036 96646417602 48907175843 51493057072 510515841 263119728 1018795085 82637888336 40.49944
38 411866579 2358232774 1726678537 22178567 67268128770 81953048707 46764832597 48282878083 522727453 180153573 953060396 73654124618 39.74943
38 322500338 2171259640 1685243677 17402876 58280756822 80869500475 40362791496 43320761692 509201571 180558719 944993190 72488510709 35.12435
38 323799605 2503621941 1836127945 47456290 64402010733 75648052984 34629930432 37230867262 370879810 203965099 816421243 67103901492 39.24936
38 413251911 2689835564 2065741489 29657176 77459716224 80530353669 39233979256 41417256372 401076878 221181811 912133214 68948735617 36.87432
38 471094267 2835057057 2121526154 29387952 76273746284 66061045438 39576499274 41768931967 487370492 131487129 836274111 65138527033 39.62403
38 431050998 2688356059 2033658030 24720474 77208358295 64823003996 42973886763 45175825102 531934942 103163234 848644798 67643464388 41.62438
38 365557446 2164266607 1606315918 20071139 62874964815 85648184755 45038332389 47393853484 534855113 198029119 950199426 76338683950 39.62441
38 308271107 2172573555 1707753124 17621258 58829009810 83920952113 40769079197 43139235001 458075301 188877154 934396037 71104854217 36.87444
38 305480622 2623486277 1992951544 51461699 64811161914 73200963016 37998850213 40443595454 455654990 185196175 873578442 64864536958 37.37449
38 304128635 2168423315 1707634195 21442168 63132458251 78593393833 31185208235 33135789382 278584592 258922180 763771789 58365431556 41.49943
38 264287485 1591104263 1180992556 14849551 44544691330 64639480310 24959666807 27494207340 198288597 192433121 633714487 52051934770 39.49945
38 256992218 1833565890 1443574954 14188821 48455867729 38558327264 18782686912 20784115530 188805177 98498446 385330827 36650100782 38.37443
38 188670374 1394255068 1106093577 10079989 38093302355 77325571613 35933158898 38520449508 352176435 197770977 816680001 66119436408 35.99935
38 274999716 1467329663 1035356271 15561218 42328522250 40434092023 6378846922 7713459782 18059287 156758419 275390916 23582641211 39.62447
38 365266173 1752519308 1181920264 19473379 52810929540 23085953670 3943051105 5256006299 12149178 85903178 180722486 16130744757 27.24963
38 716067102 3314467178 2209930876 36220112 96493624925 46201890704 7201158021 8566692004 20239422 164721922 344020682 25808616074 37.62449
38 713750531 3496770464 2339993625 38642983 100206018642 51952983048 9472211326 11892814630 24144312 194124077 343350278 35519749493 38.37436
39 1915749451 10718627364 9812393991 330261515 80255618607 82580992541 17718434811 23727916324 67002007 5895383 320729038 57595623743 39.12143
39 1963615800 10451775713 9619053408 465070754 79200169380 65737135506 12960582452 20218876950 41857067 5121631 208499423 50102140685 39.24654
39 2031971777 10351913505 9588373796 525644081 79081049355 70431867909 12756537425 20688588175 34186828 5105873 174433971 53320931718 39.49653
39 2009501633 10194575769 9454384499 533139725 77925523161 90306467396 15680580755 23896106385 46408572 5558021 216110968 64511082360 39.37143
39 2297371916 12073022504 11110605712 645470266 91069247795 94229195781 17161451584 25382703522 59986599 5866400 264591512 67920108460 39.4964
39 2360949975 13085833922 11947302338 719608743 97309084458 88929010448 17163793582 25446976097 75992177 6168543 311756921 66183519160 39.74653
39 2230834769 13015808684 11809453415 725179146 95533318451 86150314219 19127618044 27556800686 96165178 6361413 372737339 67742697042 39.62152
39 1972821727 11622015821 10542404111 660828045 85001622766 80677032157 19022516186 27110614154 95046923 6230158 380679160 64573897803 39.49651
39 2165341644 12551306760 11408687711 704909465 92058047832 74724752675 18573456676 26390618345 82305436 6111793 328438951 61394335964 39.74651
39 2185196609 12289673645 11208786947 682565190 91105925579 78261737991 16910500444 25005285386 74305072 6126283 313682599 61185025872 39.74604
39 2392386499 13136757644 12011589475 717308571 97734862968 99678153131 19250405216 27264626152 77948425 6228400 359397208 72486728324 39.24655
39 2407311529 12725169889 11689690213 669574704 95778525295 104214107606 18694951223 26930831208 63380609 6051721 301498914 73654428299 39.62151
39 1598979762 8374465823 7698659398 439281283 63399468260 105078368493 18277058439 26324355413 57699226 5909108 273776619 72895291836 39.74653
39 934996204 4960714123 4553527144 264883434 37432644776 107794497479 18923773831 27008851101 59422750 6043288 282501951 74915080569 39.49646
39 1029313256 5550505401 5082858083 300489133 41728642231 104004280914 18580404753 26857272622 69158277 6173783 301927937 73623200479 39.12155
39 1757277437 9815906519 8945542852 543606432 72901684439 94404142737 19724584684 27672520743 78279754 6154153 350083985 70964988065 39.12143
39 1723703684 9949996036 9037083901 554115921 73182371988 79287584382 16836915429 25027795067 80094181 6028977 326767570 61831947351 38.99657
39 1703598072 9859941016 8951375175 545383459 72495762607 77102627578 17766332429 26508560535 85994806 6234792 326294961 66282349723 39.6213
39 1568111868 8892059070 8110899068 491146570 65719081960 77487510543 17744439982 26441016017 78834028 6320775 329742981 67030780959 40.12147
39 1706178753 9334358294 8546879619 505478056 69644318285 97635675743 18892144619 27814202877 81594580 6578206 356875232 76661978104 40.12148
39 1377185342 7344306300 6745011677 394855888 55241807349 102548455246 18975670073 27894063495 65662382 6493233 323405830 79052801432 40.62142
39 1742609348 9131558194 8393946078 474088859 68998784864 104151720512 18477559507 27556392463 58173310 6288381 277915299 78747022392 39.37155
39 161119371 1042795734 882697843 48171823 7311809531 42308259220 7993904037 11714284732 27013080 9292858 123455281 32007350205 38.99659
40 499021117 11532093175 10576296192 439910793 67178853870 135025428350 18399295414 25612642884 79255634 7048348 487000459 85606833235 40.74931
40 526023801 12277279503 11161199444 502951515 72687862725 125203675182 14525036610 23170821700 52556517 6718861 341818124 80943323173 41.24928
40 553525874 14210854155 12608840835 646258790 87360091866 104535354996 11695153134 20809568877 35551791 5696758 261827778 69425677319 39.74931
40 353264815 10726913453 9651620109 479927480 63668960604 157305596082 14904294196 24356387633 42150064 6691565 340636676 96883151147 39.87432
40 31153536 8621931034 7426172686 405507039 51897774873 160037728826 15854504100 25336201395 60334570 7385930 398184169 100174059757 41.24928
40 19880200 8293281280 7286286186 378393527 48168505783 139594844512 13508424089 23567278367 56286881 6355625 387070401 88580155879 41.74929
40 730981364 11494044991 10215297958 558429164 72995437126 143506932855 10496197595 19589268004 31337819 7062946 264227934 86893199337 41.24913
40 1044687485 14732511735 12735801111 732766085 99096063379 121336751705 7385212446 16305183610 15355680 6732168 187427020 74060361592 41.6243
40 1356005192 15342426643 13376146519 759777674 105013169082 88776772038 4995951643 13642548257 8867146 5711713 131740407 57401138334 40.12431
40 1259501537 16579371063 14399949959 820607552 112012272397 145953298668 10740666593 20159060128 29110922 6672033 283155859 89384249534 41.87429
40 1001525618 19309326171 16942731980 929161373 123303619277 155458054754 11934972017 21344003352 31667395 7207674 312931473 94469519692 42.62428
40 1052855098 22806379132 19863772754 1088741726 146108479095 118628163427 10564432973 18739135374 25481598 6148156 202936808 75520292707 42.74924
40 1040611369 16823858613 14515076116 811864243 112474007545 116856555746 11319771475 19670361214 33982146 5685590 232477701 76018278573 42.37384
40 808552607 16167094530 14150364171 801411919 103692498705 117022545005 11154418387 20259689288 31551814 5825662 237854702 75695664235 42.62426
40 811485917 23812745372 20471942424 1184651501 152561646396 140880491783 11490627976 20833647523 36131608 6508243 247315938 86209386266 42.37427
40 593410193 20254499509 17161730237 972488450 131295684595 123109084749 10526682812 19714738310 37984473 6538681 262899780 78704733829 42.62427
40 605375766 20484206494 17388367246 979942344 132393814656 128320495119 11784615239 19902699907 43875087 7055335 224584472 79467992893 43.12426
40 545177837 19227926686 16119353588 901311179 126259311215 118571572848 14405590517 22503384241 69808464 5793049 323593773 78981926756 43.12423
40 563728722 15001676891 12546600613 674690814 100446475598 89010905121 10857521066 19045728024 46095849 6035413 240334534 66289569341 43.24929
40 895234272 18695708769 15635298025 831874732 127516551089 101203535012 12707609707 20453800469 42251334 5792084 228375185 69050886937 42.87428
40 1064595866 23374091052 19678006668 1068418943 157732340377 78448758539 9271411825 15717079661 32064395 6559153 180469817 53951846923 42.62426
40 406056920 20520162091 16863736680 912193377 137050964523 63057246344 2255868746 6606275766 1705152 5945245 51981022 37463849601 41.49931
40 113271919 20408482663 16623308455 953406701 134752473146 65218305709 2403184633 6983446534 2086484 5927665 60403256 38375790141 34.62442
41 1501596355 15004590891 12400489058 381383016 88068251243 69495100859 13123398621 16656922216 53201972 6344643 256738491 43588529645 38.74958
41 1488178486 13677666286 11556669755 427995596 81372945772 66997259415 11785575118 16158950686 38548499 6153459 194429192 44348470766 38.12459
41 1092528113 10084243558 8530111323 331510543 59895988450 66606048675 11177813389 15758154592 31888253 6085508 162227558 44678440533 37.99959
41 1006076600 9658175621 8138014414 328867464 57083041843 66415108633 11066498500 15715227605 34015337 6212086 159814258 44906944889 37.87459
41 1091396661 11115205268 9316093609 385078762 64810737249 55057823298 9579600356 14172099530 35048030 6038736 162754081 38926820120 38.1246
41 1270821163 13434613488 11226863459 457635877 77491326545 49051428930 8945158496 13502933751 42157313 5926942 183993670 35777464049 38.24949
41 1332650317 13500400215 11315453260 453487556 78468352832 62661232150 11818422012 16334647758 67118468 6538232 277561417 44670883849 38.24936
41 1405552679 12968664868 10965562509 441059578 77520738933 62394162240 12283699295 16602069485 66780058 6470851 267245686 44999111401 38.12448
41 1478597078 11697569553 10101103118 423337039 82788925060 62663492461 11565861265 16236257355 63815183 6444345 258002221 44560252761 38.49959
41 1551029142 8453998866 7795288076 427496540 90820070244 80528434378 14897034809 19743705808 59395237 6979472 248256425 52547085589 38.7496
41 1491250693 8491065908 7783539079 446585620 89783683854 139022783902 26515267582 32616146096 71961958 9480498 287423106 83877611448 38.87458
41 1829456207 6455997756 5881823235 369834181 82165255465 120721340396 21986541940 28184812981 51489854 8817576 218080292 73587645463 43.37456
41 1512282432 5995091451 5462156276 342243505 62341169435 110321570334 19975033181 26549411996 41452105 8342540 168687758 66785022827 43.49945
41 2652963643 9231119816 8443253679 522612264 107800276238 123575652950 22593060734 28877314440 41718354 10272188 157700646 69536383933 41.87438
41 2852111822 8969622332 8245503258 502204275 113387861801 123242459189 22868504362 29048347324 42162195 10892754 153024812 67985679671 41.87456
41 1819798759 8004764201 7389461801 425074342 71783235955 106398734281 20319332009 27078284113 35282080 9614130 121895816 62397099566 39.99959
41 1277631951 5953711354 5420711651 311375835 51233180529 115604557215 22780621145 28763361436 47799229 9794218 177165258 66514236390 43.99956
41 822807599 347556930 318190713 37074205 32009867224 113833352872 22872938059 28873929732 73538057 8659573 289749182 71320505393 39.24961
41 823305715 345665612 316622292 37503980 32037600738 87802127190 16768911536 22776495691 59328148 7589898 260698307 60401122552 38.37461
42 2922590911 20000068816 16167031866 539004196 153749197527 106058709825 18000994712 24104650428 53189480 6479995 249286108 66203271120 42.2496
42 3032752051 20539727316 16569851837 619422585 158540803720 86939265234 13982376703 20637141742 34336773 5963262 170880851 58166722853 41.24966
42 2609522760 17750408481 14233304754 541165252 137564888607 100396735050 15042961042 22032588262 24873583 5940420 130901996 65043676714 41.74948
42 2404072760 15717019704 12840348573 520633164 121464402034 126509430520 18906552895 25861878709 26051253 6706834 133801672 76585008281 41.49942
42 3051811134 20781134420 16704021286 659395004 160459150966 130339031815 19786801854 26904384506 29749002 6925423 149146027 78355828704 41.37447
42 2525945950 17971229013 14199979044 530552189 138851354302 147439635619 21696005047 28825130475 33839392 7656485 158207522 86112798960 41.87461
42 1657402809 11993462497 9409940004 343737718 92711667622 129265879871 20483616660 27607180523 58014617 7454912 260345482 80046893377 42.7496
42 2437810970 16991731326 13701612587 571266210 130059142532 71896252954 12163459492 19072143929 42625577 5974583 190610127 51506335077 42.62458
42 2311713060 16584445417 13073795155 487240270 128029532786 75227997403 12645241270 19579856224 51917841 5958857 246100793 55276621532 42.37457
42 2549712450 17983956493 14274519979 543472490 138817112708 122204791561 19046496927 26143320943 51496674 6917266 237704516 77162998368 42.12461
42 2905393724 19739169447 15938011228 644139336 152082053611 107279828680 16611477765 23794936665 44394003 6525219 214540139 70154729784 41.62459
42 1489894246 10024256950 8102384756 323513513 77321896488 42903734762 7358419831 13819981351 23847668 5024835 122907938 37088245280 40.99961
42 610431988 3444444169 3045474514 161372257 26208673897 43320876206 7448372126 13480206143 22392221 6213308 126341122 37845234984 40.49959
42 502701618 2659012872 2442523204 141544754 20072792920 43237732083 7371134623 12839507397 23933713 6209776 124187291 35035160219 38.24949
42 490196317 2658150871 2434043209 145834450 19933437775 61647231199 10566597190 15563617462 42638490 5465764 198825952 37076413537 36.24936
42 466762824 2647762596 2410388451 148814277 19655199157 92960257044 16819661031 22070261518 85893710 5997415 388369505 56554038656 35.99962
42 456290507 2650486165 2405463541 148819269 19491686646 92856549765 17106472428 22284880156 87745452 6215020 386330395 56570569533 35.87462
42 458565849 2648932564 2408481231 148195862 19552989199 94431160504 16696217037 21620321771 73353048 5863791 316924272 56231143737 35.74963
42 474032073 2660564097 2427436341 148188549 19738581848 97213273029 16368136537 21299071764 55458745 5781728 258806278 56397388883 35.49963
43 1950833831 11874454082 10491447254 388587236 99398373468 93658113952 21714763374 26163229864 101646090 136831232 419637726 64411500783 39.24952
43 2048475041 11782488388 10486941779 522255296 99279528843 86487825920 19556573103 25092554568 84265584 215738840 428323315 63865468322 43.74921
43 1544109338 9361020703 8117124159 480025112 86694482045 91922619110 20042656042 25679073069 70229947 183487333 435552843 66639392185 43.87433
43 1166351616 7454869688 6361805330 403117375 71081304482 72868647068 17204881102 23223836633 69455288 193544015 417685125 57023982522 42.3745
43 1963848341 11181763851 10006266998 606688171 91300717285 89208976028 18987178632 25116748701 71073506 105165911 373486865 62768762206 42.24912
43 2733751828 15492502080 14085833074 851457314 114232409722 125408227761 21943613903 27243185522 109966576 6390019 472543257 75388999209 36.49954
43 2622349125 15292057472 13869112338 857037086 112045789113 121766441772 22523346944 27885995224 127211551 6506087 543863467 75229307084 29.99964
43 2732277996 15408837777 14030981957 846464858 113789132780 124137112724 22273171030 27617954133 112746049 6530453 497143754 75209597329 29.87465
43 2895005545 15621532036 14295161382 837491150 116779561415 127006334306 21820078940 26962706456 90146672 6325995 410667696 75220341985 29.99956
43 3042934099 15783621800 14518412305 817547812 119259464247 130192388852 21216282025 26166218320 71728347 5995481 326742548 75321903017 29.87464
43 3028146069 15715883227 14469517225 825404554 118990097404 127880414840 21007138003 26062961522 71087301 6156597 329771677 74448090860 29.87463
43 2843277505 15574725074 14235813639 851352923 115926483286 125702276365 21373568168 26569864841 91060849 6226365 421893037 74414020488 29.62456
43 2697682383 15399902657 14008882367 849206367 113577505358 123959316835 22360462640 27688290348 113705272 6422332 511268821 75486295179 29.49965
43 2790032055 15593310845 14237463959 845872813 115497250198 122831025604 22182921379 27475244757 108623857 6325709 503686336 74601557214 29.49956
43 2966759297 15722011693 14443378675 827413282 117984398736 126701100504 21786415561 26957201052 87166135 6569138 411461945 74866854322 34.62445
43 2542464721 13087508506 12075344014 676920960 99350528704 129936534565 21562329634 26659943254 68887255 5991121 333694395 74614055263 35.87456
44 945934317 7880794861 5495320620 282418640 51889378233 118296187333 27601979140 31923313710 107747841 15797998 397412904 72762472608 35.49951
44 1190507340 8362570536 6297196787 361374221 57363471630 116166246248 26134882678 31202509889 95973787 13085024 321275298 73097092455 38.12461
44 1303794077 9021594960 6889894436 403480646 62164857987 112940580916 26597405042 31731866281 111683696 12490780 359086121 73041939928 37.87451
44 1381247005 9970890763 7646040509 466090261 68036938463 108788700020 27168904252 32562512170 138702745 11794420 457947776 73088263933 37.99944
44 1273809805 9727593345 7452155334 470107349 65585249745 105103513667 28111736303 33391376854 154302480 11049086 512820932 73049319616 38.12457
44 1542806790 11145310498 8771794688 546916238 76200610453 106925967803 27866444167 33199688944 148568495 10509260 481146007 73164058261 38.24958
44 1963134750 13111744775 10599375698 642735314 92705981968 102925180522 34844173130 39741011547 171558882 9477125 445745380 78246001159 37.99959
44 1483394904 9587875492 7518028307 428729627 78257080740 51293143977 26951672593 31187274398 97455874 5401873 205709683 49820254448 38.24961
44 1299306427 8265808408 6476047790 360496280 67723833309 81916860729 38340772464 42536442973 161175505 6975758 330181139 73156862099 37.37463
44 1000048482 6283291271 4966375665 274501530 51527800032 92827051606 47222078580 51527298674 222346938 8253618 414382695 86095317026 38.49965
44 987635277 6271163336 4942674498 280581464 51429661273 80051132267 42818109893 47583510559 182651609 7944377 346695343 80124526126 39.12462
44 1125484314 7186825782 5766403382 338502849 57870422315 88214633491 47234045489 52298238290 254391053 10249042 466165929 87998483538 39.12459
44 1304425484 8378328771 6872247791 412694676 66104678055 86628431313 47495707306 52653532608 262235943 10415378 500562606 87842932470 38.87464
44 1309786215 8536737901 6974498791 419818945 67129574632 86422863845 47726205430 52629500146 264350945 10661817 500433019 87812459755 37.99962
44 1306388871 8471733151 6931146071 413459328 66618623779 67725492317 39931459446 44850102499 186567039 7604125 379145173 73368315798 38.12471
44 1144771241 7386424263 5955639413 347575425 59107833909 79728811172 40446174051 44852898372 181185561 7594732 390679812 74999680423 38.37461
44 1377914466 8432166477 6929773039 395470813 67288718319 100641851922 43384562213 48052562090 189014417 8020228 414543037 86277786197 37.99959
44 1875192256 10397423045 9056014218 510854989 81066558803 101346063155 32012096467 36756773730 172274879 5396332 393734311 73070715171 37.99962
45 1575111847 9352466269 8612177888 288276974 85237428649 75776535047 51023567358 54103453590 667232350 8858755 1022263218 79457836764 34.24952
45 1938464037 10966467251 10125628980 456229402 98854593677 91870142404 51859001175 55330645397 668929912 9200984 935224777 87063715145 34.99952
45 1966962143 10505109388 9757907679 501898921 87724582834 82545659023 42815105424 46658480902 554724899 8174880 784770931 76299185804 34.99956
45 1680280226 9333983149 8517194161 459883553 83206854669 93915790366 44439773021 48872057425 495596239 8536237 717720196 82713358742 34.87444
45 1909836421 10597347132 9766037721 542362674 91595079365 95053764146 44064508264 48570209050 494282148 8579114 794969552 84743194378 34.62451
45 1931481894 11258935634 10273787123 592303249 92643069774 81913409826 44366147004 48825115664 558267650 8803786 864371323 80348726543 2.30581e+18
45 1328188574 8382604846 7640078711 430886517 74723564369 66020465395 36045013848 40834750224 413829900 7767986 627433631 68185648705 38.87433
45 1469764315 9273216917 8451998414 474048782 82828413984 73232061785 34483409242 39472470859 383767048 7752727 633651560 69413391841 40.87433
45 1713386454 10113195414 9221872113 538428506 82161843765 93278233066 44814353163 49769564617 514867839 8822733 897136538 87770260545 40.74943
45 1748538821 10060554921 9207786512 526462525 82806109615 90602591168 42279814367 47180984013 470314633 8519923 782746350 83368603880 39.87419
45 1366298015 7576840113 6938298690 394669063 60459391728 100750265965 49279464455 54279858744 572257713 9271264 868456710 93008809542 40.12423
45 1441605443 8279354261 7640690678 385185857 78010823551 90738647571 38373120510 43156353466 415464154 8064278 645543477 79442381132 40.99946
45 1583295715 8856524893 8165364665 417934704 81082029897 92426769031 38601476995 43693577948 420943518 8205576 655096590 80227446057 40.24946
45 1526435969 8699763454 8042149226 419474829 81853127317 58740630471 26461908818 31238315414 231885750 6733599 409872926 57029160658 39.74913
45 1235659174 7205351287 6630472964 361545236 64870790471 53729120711 27642738295 32354158340 214814539 6542603 382700600 55591640108 40.74942
45 986190051 6228968553 5711458390 306006764 59989211533 67564617724 36005444006 40725258633 390341448 7318760 581932867 68413766286 40.24939
45 1007626975 6567065231 6022622943 316085743 65367156689 71737869993 42499221024 46645926132 514136008 8057860 760034488 72790828286 40.99943
45 2056837995 12217166399 11165746550 634222766 102553669919 58411323569 38402560928 42423761281 499428145 7487043 685953098 62756727201 40.62438
45 2225380485 12988176656 11754748450 678040752 108893015667 60124873059 20551198120 25333699598 136762261 6992630 344111552 52791950958 40.12426
45 1411546309 8290767637 7662257426 389458242 80147223005 103722798689 43457309318 48021154268 405014291 8830798 747003427 87795413161 40.1245
45 1623080724 8894903618 8218960984 432910928 77902948828 93175236292 36233457775 40745892179 265200425 8445173 512618501 77389002652 40.87446
45 821721285 4938813535 4582061455 212922949 52440816976 105019376329 45993255453 50471072786 399897225 9152442 665453101 89858264679 39.99943
45 34931866 918466718 873624292 2297095 22502297078 93295253431 38668758620 42590584424 326514697 8712753 535070111 76638779357 40.62428
46 27750363 29451315516 26964451234 1127708984 157466853060 133850188813 9798040579 17708691308 63956782 7264593 524075933 79163917891 38.87401
46 41942793 26734538675 24111550113 1073916347 147501705226 145840843265 8074263326 16504034360 35943885 8137991 415166545 89076556482 42.1238
46 70977332 29268827011 25759160148 1285779273 169535450004 174796766285 8783732596 17911069101 25593625 7065554 406532521 97646421340 42.62377
46 73245387 28017518914 24628477115 1198702578 162610637995 178085461354 8890923299 18076463447 28951273 7311017 381533133 97924170796 40.37397
46 83595408 28447769048 24764630838 1274412954 168145482630 150041309556 7028206933 16103299325 13256278 6388261 287459196 84081038220 40.37397
46 56444939 29791670219 26498431540 1319871636 169162372796 156114706933 8204372379 17512839329 29800327 6583349 383235711 88684851620 40.99892
46 93044856 28255897462 24379385526 1258506793 169687750191 177763063764 7920978553 17013987077 13827928 6647493 295142756 96493298120 40.49895
46 122989093 28169306180 23818265049 1262749997 175238059904 195647154927 7842920026 16894349021 5113998 6886777 205631209 103324606120 40.37395
46 113251659 27652631883 23422239025 1259911218 171594631223 199278638622 8258899272 17209377611 6194632 6783261 228237179 104905565258 42.62392
46 100395480 27342776769 23412091750 1263265900 166536906455 176924318531 7729954575 16811125931 13504058 6766265 266612084 95973279203 43.37375
46 100558815 29788616634 25621646006 1380006755 179966117172 177122847997 7998932686 17565709783 13690098 6681535 317095568 98376304616 43.49888
46 98076335 24192495661 20478301570 1079920023 150106315206 170187246802 7013344851 16216893442 4250457 6593798 185005480 91409207351 43.37388
46 123948834 26670454497 22263503196 1197910609 169366405681 202685400772 8091891329 17164132534 3758677 6795853 187247944 105377640136 43.37389
